,customer_id,home_store,gender,customer_first-name,birthdate,customer_email,customer_since,loyalty_card_number,frequency,monetary,transaction_datetime,recency,avg_buy,product_category,product_type
1081,5280,5,F,Juliet,6/6/1980,Angela@ante.net,5/6/2018,110-982-8209,7.909090909090909,307.5,2022-04-28 12:35:00,1,5.491071428571429,Tea,Brewed Green tea
1082,5281,5,Not Specified,Bevis,12/18/1988,Angela@fringilla.edu,12/11/2017,254-425-5537,2.924137931034483,713.55,2022-04-29 16:06:00,0,4.887328767123288,Coffee,Hot chocolate
1083,5282,5,M,Deacon,9/30/1966,Gage@In.com,9/26/2017,576-293-5921,4.356435643564357,457.35,2022-04-16 10:00:00,13,4.483823529411765,Tea,Brewed Black tea
1084,5283,5,M,Christopher,10/27/1967,Driscoll@consectetuer.gov,10/13/2017,860-520-5537,3.210526315789474,583.55,2022-04-28 16:05:00,1,4.3548507462686565,Tea,Brewed Chai tea
1085,5284,5,F,Amber,10/21/1968,Rebecca@Nunc.gov,10/29/2017,337-225-6048,3.763157894736842,592.25,2022-04-28 16:58:00,1,5.15,Coffee,Drip coffee
1086,5285,5,F,Teegan,5/5/1973,Craig@dignissim.net,1/11/2018,996-577-3859,5.402597402597403,312.7,2022-04-06 13:02:00,23,4.008974358974359,Coffee,Brewed Chai tea
1087,5286,5,M,Benedict,1/19/1995,Adrienne@nascetur.us,12/29/2018,935-535-6082,2.813793103448276,729.95,2022-04-29 10:55:00,0,4.999657534246576,Tea,Brewed Chai tea
1088,5287,5,Not Specified,Galena,9/21/1992,April@Cras.gov,5/7/2018,732-927-7206,4.32,417.25,2022-04-15 18:23:00,14,4.131188118811881,Flavours,Regular syrup
1089,5288,5,M,Nissim,11/24/1980,Unity@facilisi.org,5/13/2018,099-398-2956,4.73404255319149,441.27,2022-04-29 15:06:00,0,4.644947368421053,Tea,Brewed Black tea
1090,5289,5,M,Berk,4/27/1972,Peter@sem.edu,12/25/2017,642-010-6737,3.5853658536585367,537.75,2022-04-29 13:09:00,0,4.336693548387097,Tea,Brewed Chai tea
1091,5290,5,Not Specified,Bree,2/12/1982,Patience@nostra.com,3/16/2017,254-001-5440,3.175572519083969,613.95,2022-04-24 10:49:00,5,4.651136363636364,Tea,Brewed Chai tea
1092,5291,5,F,Grace,12/9/1951,Preston@fermentum.com,1/29/2017,931-391-4698,4.723404255319149,394.05,2022-04-23 14:55:00,6,4.1478947368421055,Coffee,Drip coffee
1093,5292,5,F,Xyla,6/19/1957,Lester@tristique.com,4/29/2017,346-460-7226,4.414141414141414,388.0,2022-04-25 07:49:00,4,3.88,Tea,Gourmet brewed coffee
1094,5293,5,M,Connor,12/17/1966,Breanna@Class.gov,9/30/2017,089-233-2747,5.228915662650603,510.5,2022-04-28 07:09:00,1,6.0773809523809526,Coffee,Gourmet brewed coffee
1095,5294,5,F,Isabella,8/16/1955,Talon@mollis.net,3/30/2017,261-203-0848,6.507462686567164,408.6,2022-04-29 14:23:00,0,6.008823529411765,Coffee,Barista Espresso
1096,5295,5,Not Specified,Macaulay,6/3/1986,Cally@Sed.edu,9/2/2017,529-966-5403,4.965909090909091,342.7,2022-04-22 13:22:00,7,3.850561797752809,Coffee,Gourmet brewed coffee
1097,5296,5,M,Noble,3/30/1962,Joseph@diam.edu,7/15/2017,693-736-9309,4.203883495145631,377.5,2022-04-25 10:40:00,4,3.629807692307693,Coffee,Gourmet brewed coffee
1098,5297,5,F,Cassandra,8/28/1969,Fitzgerald@vulputate.com,11/12/2017,064-116-7578,8.017857142857142,239.1,2022-04-28 09:43:00,1,4.194736842105263,Tea,Hot chocolate
1099,5298,5,M,Emmanuel,9/4/1968,Reece@Integer.gov,10/27/2017,753-120-3347,4.163841807909605,835.35,2022-04-27 15:48:00,2,4.692977528089887,Coffee,Barista Espresso
1100,5299,5,F,Joan,4/13/1981,Owen@Donec.org,5/20/2018,226-911-6174,11.073170731707316,207.5,2022-04-12 09:39:00,17,4.940476190476191,Coffee,Gourmet brewed coffee
1101,5300,5,Not Specified,Amanda,8/7/1980,Ella@tempor.gov,1/16/2017,960-011-9461,6.1506849315068495,277.6,2022-04-20 17:06:00,9,3.751351351351352,Coffee,Gourmet brewed coffee
1102,5301,5,M,Oliver,7/19/1987,Hedley@erat.com,8/29/2018,005-168-2905,2.1191709844559585,931.95,2022-04-29 14:21:00,0,4.803865979381444,Coffee,Regular syrup
1103,5302,5,M,Kermit,4/23/1951,Tara@libero.org,1/19/2017,465-652-0937,5.357142857142857,448.3,2022-04-29 13:54:00,0,5.274117647058824,Coffee,Brewed Green tea
1104,5303,5,F,Dara,11/12/1979,Ulla@netus.com,4/27/2018,606-239-7351,2.9115646258503403,841.4,2022-04-28 14:28:00,1,5.685135135135135,Coffee,Premium brewed coffee
1105,5304,5,F,Hadassah,12/21/1965,Whoopi@accumsan.org,9/13/2017,353-799-5946,2.6666666666666665,640.0,2022-04-29 18:18:00,0,4.0,Coffee,Barista Espresso
1106,5305,5,F,Patience,8/24/1952,Idona@lacus.us,2/10/2017,070-233-0225,4.583333333333333,357.5,2022-04-24 13:54:00,5,3.685567010309278,Coffee,Premium brewed coffee
1107,5306,5,Not Specified,Kylynn,9/21/1984,Shoshana@massa.us,6/27/2017,531-931-9507,3.4186046511627906,514.75,2022-04-29 10:12:00,0,3.9596153846153848,Tea,Brewed herbal tea
1108,5307,5,M,Luke,10/22/1952,Mary@Aenean.org,2/12/2017,025-781-5658,6.309859154929577,372.3,2022-04-27 07:15:00,2,5.170833333333333,Coffee,Organic brewed coffee
1109,5308,5,M,Fulton,3/28/1956,Dexter@convallis.org,4/9/2017,120-529-9185,6.357142857142857,291.0,2022-04-24 10:54:00,5,4.098591549295775,Coffee,Barista Espresso
1110,5309,5,F,Shannon,6/11/1960,Marny@elit.org,6/16/2017,657-751-9324,7.145161290322581,342.2,2022-04-22 16:07:00,7,5.431746031746032,Coffee,Barista Espresso
1111,5310,5,M,Michael,7/17/1981,Dolan@scelerisque.us,5/24/2018,316-013-9732,4.923076923076923,484.5,2022-04-29 07:29:00,0,5.266304347826087,Tea,Brewed Green tea
1112,5311,5,Not Specified,Bradley,1/21/1992,Lev@Donec.net,4/11/2018,860-325-3375,4.47,407.2,2022-04-28 08:23:00,1,4.031683168316832,Coffee,Barista Espresso
1113,5312,5,F,Irma,2/24/1980,Lucius@sagittis.gov,5/1/2018,113-289-9591,7.912280701754386,203.0,2022-04-22 17:31:00,7,3.5,Coffee,Drip coffee
1114,5313,5,M,Stuart,10/25/1961,Signe@enim.us,7/8/2017,874-823-7184,6.830769230769231,329.75,2022-04-09 12:30:00,20,4.996212121212121,Tea,Barista Espresso
1115,5314,5,Not Specified,Xaviera,8/30/1988,Isaiah@nisi.org,11/29/2017,438-601-4225,4.474226804123711,666.05,2022-04-18 12:55:00,11,6.796428571428571,Tea,Brewed Green tea
1116,5315,5,Not Specified,Lee,5/11/1984,Quin@habitant.edu,6/13/2017,344-283-6053,3.2519083969465647,612.8,2022-04-15 06:07:00,14,4.642424242424242,Coffee,Gourmet brewed coffee
1117,5316,5,F,Ruth,5/1/1956,Joel@Praesent.net,4/10/2017,064-678-7794,7.389830508474576,344.85,2022-04-28 13:46:00,1,5.7475000000000005,Tea,Brewed Chai tea
1118,5317,5,Not Specified,Leslie,7/16/1980,Libby@non.com,1/13/2017,759-809-5785,6.557142857142857,325.90000000000003,2022-04-26 09:30:00,3,4.590140845070423,Coffee,Gourmet brewed coffee
1119,5318,5,Not Specified,Scarlett,3/6/1990,Cleo@ante.net,1/27/2018,987-998-0467,2.677419354838709,681.0,2022-04-24 17:52:00,5,4.365384615384615,Tea,Drip coffee
1120,5319,5,Not Specified,Leroy,3/6/1998,Alika@Vivamus.com,12/8/2018,873-918-1365,5.475,455.25,2022-04-28 15:29:00,1,5.62037037037037,Coffee,Hot chocolate
1121,5320,5,Not Specified,Hillary,2/1/2001,Ifeoma@Vestibulum.gov,4/1/2019,410-133-3132,3.926605504587156,523.75,2022-04-24 10:18:00,5,4.761363636363637,Tea,Brewed Chai tea
1122,5321,5,F,Lillian,8/10/1994,Leslie@commodo.edu,12/22/2018,459-781-8093,3.598360655737705,487.25,2022-04-29 14:16:00,0,3.961382113821138,Coffee,Barista Espresso
1123,5322,5,M,Colby,2/5/1957,Zelda@sociis.org,4/23/2017,981-321-7303,2.393063583815029,588.65,2022-04-29 10:38:00,0,3.383045977011494,Coffee,Organic brewed coffee
1124,5323,5,F,Darryl,9/29/1976,Yvette@fames.com,3/7/2018,141-084-6498,4.541666666666667,531.5,2022-04-24 11:21:00,5,5.479381443298969,Coffee,Hot chocolate
1125,5324,5,M,Aquila,9/7/1980,Breanna@metus.edu,5/10/2018,057-816-8511,10.431818181818182,223.1,2022-04-29 08:36:00,0,4.957777777777777,Coffee,Brewed Chai tea
1126,5325,5,Not Specified,Madeson,7/17/1994,Adena@sagittis.gov,7/18/2018,039-136-9553,6.8125,260.75,2022-04-05 14:41:00,24,4.0115384615384615,Coffee,Brewed Chai tea
1127,5326,5,Not Specified,Noble,2/1/1987,Chloe@erat.gov,9/28/2017,274-565-2299,3.255639097744361,456.45,2022-04-29 16:58:00,0,3.406343283582089,Coffee,Gourmet brewed coffee
1128,5327,5,F,Alisa,8/4/1996,Hillary@Fusce.edu,1/23/2019,019-961-8396,4.259615384615385,742.75,2022-04-27 07:09:00,2,7.073809523809524,Coffee,Premium brewed coffee
1129,5328,5,Not Specified,Madeline,7/17/1990,Charde@dictum.org,2/11/2018,966-489-3284,4.269230769230769,508.5,2022-04-29 12:02:00,0,4.842857142857143,Tea,Premium brewed coffee
1130,5329,5,M,Reuben,6/17/1965,Colette@facilisi.us,9/5/2017,457-540-8309,4.393939393939394,467.15,2022-04-20 08:14:00,9,4.6715,Tea,Brewed Black tea
1131,5330,5,M,Arden,9/28/1957,Audrey@a.us,5/3/2017,548-136-1769,5.868421052631579,241.35,2022-04-29 10:07:00,0,3.1344155844155845,Tea,Brewed Chai tea
1132,5331,5,F,Nicole,4/24/1977,Adele@varius.us,3/16/2018,552-890-1935,2.170103092783505,789.15,2022-04-29 13:51:00,0,4.046923076923076,Coffee,Barista Espresso
1133,5332,5,Not Specified,Joel,4/19/1992,Duncan@condimentum.edu,4/21/2018,094-040-0151,2.7044025157232703,683.95,2022-04-29 13:57:00,0,4.274687500000001,Coffee,Brewed Chai tea
1134,5333,5,Not Specified,Robert,7/6/1997,Guy@sodales.us,11/12/2018,857-004-1975,4.621052631578947,401.05,2022-04-28 08:34:00,1,4.177604166666667,Tea,Brewed Chai tea
1135,5334,5,M,Emerson,11/2/1994,Aimee@venenatis.com,12/25/2018,686-016-0404,4.698924731182796,418.3,2022-04-28 07:15:00,1,4.45,Coffee,Barista Espresso
1136,5335,5,Not Specified,Lareina,7/28/1989,Unity@magna.edu,1/4/2018,189-863-9994,5.289156626506024,418.5,2022-04-23 09:05:00,6,4.982142857142857,Coffee,Brewed Green tea
1137,5336,5,M,Flynn,8/14/1988,Bert@Nulla.net,9/15/2018,367-050-1539,9.0,258.0,2022-04-18 06:02:00,11,5.375,Coffee,Brewed Black tea
1138,5337,5,Not Specified,Salvador,3/28/1994,Piper@dolor.gov,7/6/2018,743-523-9186,6.442857142857143,250.25,2022-04-29 15:59:00,0,3.5246478873239435,Coffee,Barista Espresso
1139,5338,5,F,Nola,6/3/1963,Barbara@tellus.net,8/3/2017,824-985-1246,8.547169811320755,241.25,2022-04-28 17:26:00,1,4.467592592592593,Coffee,Organic brewed coffee
1140,5339,5,Not Specified,Anika,11/5/1986,Rebekah@pellentesque.org,9/18/2017,299-701-2190,4.920454545454546,613.05,2022-04-17 07:11:00,12,6.8882022471910105,Tea,Brewed herbal tea
1141,5340,5,Not Specified,Quinn,3/17/1993,Basia@rhoncus.net,5/27/2018,752-271-5902,5.341176470588235,351.6,2022-04-27 11:09:00,2,4.088372093023256,Flavours,Barista Espresso
1142,5341,5,Not Specified,Murphy,1/21/1998,Ivory@pharetra.edu,12/3/2018,780-739-3789,5.333333333333333,464.1,2022-04-28 15:55:00,1,5.46,Coffee,Brewed Chai tea
1143,5342,5,F,Guinevere,4/8/1983,Kameko@mattis.us,6/21/2018,530-371-1131,5.542168674698795,308.0,2022-04-29 08:28:00,0,3.6666666666666665,Coffee,Barista Espresso
1144,5343,5,M,Amir,5/3/1996,Shad@vel.com,1/19/2019,325-179-5859,6.835820895522388,271.0,2022-04-29 11:52:00,0,3.985294117647059,Tea,Brewed Black tea
1145,5344,5,F,Brenda,11/28/1955,Tana@Quisque.edu,4/3/2017,373-389-1076,4.307692307692308,496.7,2022-04-27 14:15:00,2,4.730476190476191,Tea,Brewed Chai tea
1146,5345,5,F,Heidi,1/14/1976,Ignacia@augue.us,2/24/2018,713-442-9640,3.4516129032258065,670.1,2022-04-28 07:44:00,1,5.3608,Coffee,Barista Espresso
1147,5346,5,Not Specified,Dale,5/11/1996,Blaze@diam.net,9/27/2018,067-632-9413,19.565217391304348,144.3,2022-04-29 17:58:00,0,6.0125,Drinking Chocolate,Brewed Chai tea
1148,5347,5,F,Laura,7/2/1971,Burke@laoreet.gov,12/12/2017,477-187-2394,1.9245283018867925,937.9,2022-04-29 12:39:00,0,4.403286384976526,Coffee,Brewed herbal tea
1149,5348,5,M,Jeremy,6/20/1977,Nash@tellus.us,3/19/2018,199-898-1525,3.655172413793104,410.85,2022-04-17 17:11:00,12,3.511538461538462,Coffee,Drip coffee
1150,5349,5,M,Burke,4/26/1963,Georgia@dictum.net,8/1/2017,418-483-0923,3.622950819672131,526.55,2022-04-29 07:13:00,0,4.280894308943089,Coffee,Brewed herbal tea
1151,5350,5,Not Specified,Kai,6/24/1984,Astra@fermentum.org,6/17/2017,864-017-8732,6.328571428571428,306.3,2022-04-29 14:09:00,0,4.314084507042254,Coffee,Gourmet brewed coffee
1152,5351,5,F,Ramona,5/12/1989,Hadassah@hymenaeos.org,9/28/2018,561-086-4984,5.416666666666667,368.25,2022-04-29 10:10:00,0,4.33235294117647,Coffee,Gourmet brewed coffee
1153,5352,5,Not Specified,Vielka,7/6/1999,Grady@leo.edu,1/29/2019,552-562-8677,4.763636363636364,617.75,2022-04-29 16:29:00,0,3.7213855421686746,Coffee,Scone
1154,5353,5,Not Specified,Ethan,4/8/1985,Colby@natoque.com,7/18/2017,890-766-4385,6.594202898550725,294.05,2022-04-25 10:47:00,4,4.200714285714286,Tea,Brewed Chai tea
1155,5354,5,F,Amber,8/19/1991,Tiger@Mauris.com,11/3/2018,237-996-2902,4.2485549132947975,1065.85,2022-04-27 12:12:00,2,6.125574712643678,Coffee,Scone
1156,5355,5,M,Reece,9/10/1992,Jesse@inceptos.edu,11/21/2018,439-322-6319,4.255555555555556,672.65,2022-04-29 08:13:00,0,3.716298342541436,Coffee,Barista Espresso
1157,5356,5,Not Specified,Curran,12/8/1987,Orli@Nulla.edu,10/31/2017,688-730-1224,5.96,387.0,2022-04-29 09:51:00,0,5.092105263157895,Coffee,Barista Espresso
1158,5357,5,Not Specified,Griffith,2/23/1989,Kylee@malesuada.net,12/18/2017,236-355-7704,5.414634146341464,290.9,2022-04-24 09:39:00,5,3.504819277108433,Coffee,Organic brewed coffee
1159,5358,5,F,Holly,9/6/1966,Camille@commodo.net,9/25/2017,209-341-1647,6.656716417910448,232.0,2022-04-24 10:15:00,5,3.411764705882353,Coffee,Gourmet brewed coffee
1160,5359,5,Not Specified,Slade,5/11/1988,Edward@mi.net,11/17/2017,786-552-7269,3.9819277108433737,729.3,2022-04-29 10:46:00,0,4.367065868263473,Coffee,Barista Espresso
1161,5360,5,F,Molly,5/8/1972,Amos@malesuada.net,12/26/2017,738-611-7657,4.728260869565218,377.0,2022-04-29 13:25:00,0,4.053763440860215,Coffee,Drip coffee
1162,5361,5,M,Merrill,11/17/1950,Sylvester@congue.edu,1/12/2017,870-005-5072,4.2075471698113205,437.65,2022-04-29 13:38:00,0,4.09018691588785,Coffee,Brewed Chai tea
1163,5362,5,Not Specified,Michael,6/3/2000,Jana@cursus.net,3/6/2019,962-529-6497,4.314285714285714,441.35,2022-04-25 16:00:00,4,4.163679245283019,Flavours,Regular syrup
1164,5363,5,M,Dominic,11/23/1971,Burton@fames.us,12/18/2017,789-046-7558,6.436619718309859,242.95,2022-04-29 13:40:00,0,3.3743055555555554,Tea,Brewed Chai tea
1165,5364,5,F,Iola,5/5/1955,Fuller@conubia.org,3/25/2017,920-036-2882,6.734375,270.85,2022-04-29 14:04:00,0,4.166923076923077,Coffee,Barista Espresso
1166,5365,5,F,Maxine,2/26/1979,Raymond@a.gov,4/15/2018,730-929-0278,20.454545454545453,161.29999999999998,2022-04-04 08:10:00,25,7.013043478260869,Tea,Brewed Chai tea
1167,5366,5,Not Specified,Hilda,12/19/1998,Sierra@cubilia.com,1/8/2019,092-120-8580,9.977777777777778,190.8,2022-04-13 18:05:00,16,4.147826086956522,Tea,Brewed Chai tea
1168,5367,5,Not Specified,Hakeem,2/12/1998,Micah@eget.edu,12/6/2018,750-405-5100,5.866666666666666,410.35,2022-04-24 10:24:00,5,5.399342105263158,Coffee,Hot chocolate
1169,5368,5,M,Asher,10/28/1976,Isaiah@parturient.gov,3/8/2018,853-563-7893,3.257575757575758,536.1,2022-04-24 10:06:00,5,4.030827067669173,Coffee,Scone
1170,5369,5,M,Arthur,3/11/1991,Brittany@fringilla.gov,10/27/2018,518-376-8581,22.4,115.0,2022-04-04 12:27:00,25,5.476190476190476,Tea,Brewed Black tea
1171,5370,5,Not Specified,Melanie,9/21/1988,Brandon@porta.net,12/1/2017,122-968-5899,6.067567567567568,304.4,2022-04-22 17:14:00,7,4.058666666666666,Coffee,Barista Espresso
1172,5371,5,Not Specified,Cullen,3/17/1989,Lawrence@lectus.us,12/20/2017,633-239-1608,4.932584269662922,627.25,2022-04-23 12:47:00,6,6.969444444444444,Tea,Brewed Chai tea
1173,5372,5,Not Specified,Garrison,9/11/1999,Xander@morbi.gov,2/6/2019,125-660-1353,3.006993006993007,611.25,2022-04-25 09:34:00,4,4.244791666666667,Coffee,Hot chocolate
1174,5373,5,M,Fletcher,8/7/1958,Reagan@mus.edu,5/17/2017,561-734-8636,5.518518518518518,354.5,2022-04-28 13:22:00,1,4.323170731707317,Coffee,Brewed Chai tea
1175,5374,5,F,Angela,6/22/1956,Dorothy@nostra.gov,4/13/2017,300-315-1026,8.035714285714286,249.9,2022-04-29 14:46:00,0,4.38421052631579,Flavours,Regular syrup
1176,5375,5,F,Xantha,12/7/1970,Thor@ullamcorper.com,12/3/2017,901-324-2515,3.354330708661417,615.55,2022-04-29 14:25:00,0,4.808984375,Coffee,Barista Espresso
1177,5376,5,M,Gareth,1/11/1962,Cyrus@pharetra.gov,7/12/2017,480-567-7288,2.943661971830986,561.15,2022-04-13 07:56:00,16,3.924125874125874,Coffee,Gourmet brewed coffee
1178,5377,5,F,Mia,10/15/1952,Colt@malesuada.com,2/12/2017,517-794-1522,6.794117647058823,348.05,2022-04-29 16:43:00,0,5.044202898550725,Coffee,Organic brewed coffee
1179,5378,5,Not Specified,Hilary,3/18/1995,Xavier@magnis.gov,8/13/2018,579-792-3443,3.8034188034188032,532.85,2022-04-29 08:13:00,0,4.515677966101695,Coffee,Brewed herbal tea
1180,5379,5,F,Ciara,5/10/1953,Isabella@tempor.us,2/21/2017,448-426-3315,4.965909090909091,393.95,2022-04-28 13:16:00,1,4.426404494382022,Coffee,Organic brewed coffee
1181,5380,5,M,Hoyt,1/12/1965,Lucy@magnis.org,8/29/2017,517-444-0395,5.419753086419753,429.0,2022-04-26 10:35:00,3,5.2317073170731705,Coffee,Gourmet brewed coffee
1182,5381,5,F,Xena,8/14/1974,Odysseus@lobortis.edu,2/1/2018,993-251-5032,6.953846153846154,265.6,2022-04-29 10:02:00,0,4.024242424242424,Coffee,Gourmet brewed coffee
1183,5382,5,Not Specified,Fatima,6/3/1990,Gemma@egestas.edu,2/6/2018,384-769-1872,4.339805825242719,430.8,2022-04-29 11:27:00,0,4.142307692307693,Coffee,Brewed Green tea
1184,5383,5,Not Specified,Melyssa,5/12/1994,Adam@Mauris.com,7/11/2018,089-172-5548,3.0704225352112675,599.8,2022-04-29 16:10:00,0,4.194405594405594,Tea,Brewed Black tea
1185,5384,5,F,Mariam,10/9/1991,Raymond@Maecenas.com,11/6/2018,116-959-5306,3.0217391304347827,629.55,2022-04-27 09:56:00,2,4.529136690647482,Tea,Gourmet brewed coffee
1186,5385,5,M,Hashim,6/22/1983,Jeanette@eu.gov,6/24/2018,983-365-6886,6.746268656716418,299.85,2022-04-26 07:15:00,3,4.409558823529412,Coffee,Brewed Chai tea
1187,5386,5,M,Dane,5/3/1993,Ezra@diam.com,12/1/2018,627-582-4732,4.43298969072165,473.4,2022-04-28 15:20:00,1,4.830612244897959,Coffee,Organic brewed coffee
1188,5387,5,F,Brenda,5/30/1983,Jaquelyn@sit.us,6/23/2018,515-040-6905,4.530612244897959,734.0,2022-04-29 16:11:00,0,7.414141414141414,Drinking Chocolate,Hot chocolate
1189,5388,5,Not Specified,Jerry,12/19/1994,Craig@mus.com,8/4/2018,295-133-2848,2.8,687.5,2022-04-21 07:56:00,8,4.552980132450331,Coffee,Gourmet brewed coffee
1190,5389,5,F,Teegan,7/27/1962,Daphne@neque.com,7/20/2017,215-334-0807,3.4140625,622.85,2022-04-29 13:14:00,0,4.828294573643411,Tea,Brewed herbal tea
1191,5390,5,F,Meredith,5/21/1986,Zelenia@Pellentesque.net,8/10/2018,056-731-7100,4.955056179775281,377.25,2022-04-29 18:23:00,0,4.191666666666666,Tea,Brewed Chai tea
1192,5391,5,F,Uma,2/8/1967,Ivory@fames.org,10/2/2017,037-358-0866,3.3384615384615386,629.15,2022-04-28 07:26:00,1,4.802671755725191,Coffee,Barista Espresso
1193,5392,5,M,Chaim,2/13/1990,Shelley@Lorem.edu,10/10/2018,912-745-3509,2.875,668.95,2022-04-28 11:53:00,1,4.613448275862069,Coffee,Brewed Black tea
1194,5393,5,F,Alfreda,4/9/1964,Noelle@porttitor.gov,8/17/2017,953-785-4722,2.540372670807453,916.0,2022-04-28 18:13:00,1,5.654320987654321,Tea,Brewed herbal tea
1195,5394,5,Not Specified,Phillip,2/24/1995,Brendan@feugiat.com,8/11/2018,154-461-6358,14.129032258064516,196.5,2022-04-17 09:58:00,12,6.140625,Tea,Brewed Black tea
1196,5395,5,F,Dacey,10/5/1974,Maile@pretium.edu,2/3/2018,123-170-9877,5.653846153846154,367.85,2022-04-29 16:54:00,0,4.656329113924051,Coffee,Organic brewed coffee
1197,5396,5,F,Iris,3/17/1972,Herrod@habitant.edu,12/24/2017,272-239-5149,5.2023809523809526,346.25,2022-04-16 10:24:00,13,4.073529411764706,Coffee,Gourmet brewed coffee
1198,5397,5,Not Specified,Moana,1/10/1987,Evan@aptent.us,9/25/2017,267-101-3618,5.253012048192771,432.5,2022-04-21 08:49:00,8,5.148809523809524,Coffee,Drip coffee
1199,5398,5,F,Joan,5/23/1985,Madaline@eleifend.net,7/25/2018,516-982-7975,5.625,459.0,2022-04-25 07:12:00,4,5.666666666666667,Drinking Chocolate,Hot chocolate
1200,5399,5,M,Howard,11/20/1962,Ignatius@fermentum.org,7/26/2017,143-081-8750,3.617886178861789,616.85,2022-04-28 16:42:00,1,4.974596774193548,Coffee,Gourmet brewed coffee
1201,5400,5,M,Felix,9/12/1998,Garrett@penatibus.us,2/26/2019,324-947-5337,4.739130434782608,577.45,2022-04-26 07:42:00,3,6.209139784946237,Coffee,Brewed Chai tea
1202,5401,5,Not Specified,Edan,10/25/1995,Macey@amet.com,9/6/2018,586-481-2793,4.758241758241758,399.9,2022-04-19 08:23:00,10,4.346739130434782,Tea,Brewed Chai tea
1203,5402,5,M,Cade,10/28/1973,Pearl@Maecenas.com,1/19/2018,686-992-4150,3.615384615384616,571.3,2022-04-29 17:43:00,0,4.841525423728813,Coffee,Hot chocolate
1204,5403,5,Not Specified,Nerea,5/11/1980,Brenna@nonummy.com,1/6/2017,021-478-1160,3.928571428571429,530.2,2022-04-28 12:09:00,1,4.692035398230089,Coffee,Gourmet brewed coffee
1205,5404,5,F,Maia,11/30/1954,Hayes@Maecenas.com,3/18/2017,429-187-6111,11.45,231.5,2022-04-28 08:22:00,1,5.646341463414634,Tea,Brewed Black tea
1206,5405,5,F,Portia,8/31/1968,Shelley@fermentum.com,10/27/2017,286-367-4187,2.175531914893617,787.95,2022-04-26 07:13:00,3,4.169047619047619,Tea,Hot chocolate
1207,5406,5,Not Specified,Caldwell,8/31/1998,Xanthus@venenatis.us,12/27/2018,144-282-2407,4.844444444444444,346.8,2022-04-13 09:34:00,16,3.810989010989011,Coffee,Hot chocolate
1208,5407,5,F,Brenna,12/25/1982,Kareem@ante.org,6/16/2018,243-042-0850,10.0,140.75,2022-04-28 10:23:00,1,2.99468085106383,Coffee,Gourmet brewed coffee
1209,5408,5,Not Specified,Todd,3/17/1985,Emmanuel@porta.com,7/16/2017,043-623-5166,2.6962025316455698,752.35,2022-04-29 12:30:00,0,4.731761006289308,Coffee,Barista Espresso
1210,5409,5,F,Lucy,10/30/1965,Caldwell@dapibus.edu,9/11/2017,468-699-7745,6.068493150684931,314.25,2022-04-29 15:24:00,0,4.246621621621622,Tea,Gourmet brewed coffee
1211,5410,5,F,Laurel,9/22/1960,Daphne@mattis.gov,6/20/2017,840-940-9492,2.908496732026144,625.35,2022-04-29 13:02:00,0,4.060714285714286,Coffee,Gourmet brewed coffee
1212,5411,5,M,Chaim,1/20/2001,Hilel@ac.net,4/5/2019,276-505-4679,9.625,176.25,2022-04-27 08:46:00,2,3.596938775510204,Coffee,Barista Espresso
1213,5412,5,F,Brielle,6/1/1982,Galena@molestie.gov,6/7/2018,167-374-3408,2.333333333333333,916.0,2022-04-28 15:00:00,1,5.234285714285714,Tea,Brewed Black tea
1214,5413,5,M,Wylie,10/4/1984,Hunter@vehicula.com,7/15/2018,873-145-4601,12.941176470588236,185.3,2022-04-25 12:43:00,4,5.294285714285714,Tea,Brewed herbal tea
1215,5414,5,F,Lois,7/23/1982,Chester@ullamcorper.edu,6/9/2018,731-604-3630,2.897959183673469,811.65,2022-04-28 12:20:00,1,5.484121621621622,Coffee,Barista Espresso
1216,5415,5,M,Jamal,3/12/1997,Roth@faucibus.com,2/1/2019,511-615-1983,4.910112359550562,416.62,2022-04-17 08:41:00,12,4.629111111111111,Tea,Brewed Chai tea
1217,5416,5,F,Denise,11/30/1991,Preston@sollicitudin.us,11/8/2018,922-931-6420,2.8947368421052637,761.85,2022-04-28 13:51:00,1,4.979411764705882,Coffee,Barista Espresso
1218,5417,5,F,Martina,11/9/1980,Gage@vitae.net,5/13/2018,818-976-4720,3.0136054421768708,768.4,2022-04-28 09:40:00,1,5.191891891891892,Tea,Barista Espresso
1219,5418,5,M,Malachi,2/10/1978,Ian@tellus.com,3/29/2018,225-708-1961,3.920353982300885,376.35,2022-04-29 17:42:00,0,3.3013157894736844,Coffee,Barista Espresso
1220,5419,5,F,Rhonda,9/18/1980,Roary@erat.com,5/10/2018,997-180-7732,2.3206521739130435,1027.98,2022-04-28 13:46:00,1,5.556648648648649,Tea,Drip coffee
1221,5420,5,Not Specified,Jackson,12/19/1990,Aurelia@In.org,2/27/2018,384-333-5379,6.405797101449275,360.5,2022-04-28 10:33:00,1,5.15,Tea,Brewed Black tea
1222,5421,5,Not Specified,Jaime,7/17/1992,Hadley@eu.us,4/30/2018,364-533-3393,6.25,388.4,2022-04-28 17:16:00,1,5.32054794520548,Coffee,Gourmet brewed coffee
1223,5422,5,F,Demetria,3/6/1976,Kermit@interdum.gov,2/26/2018,948-218-0897,3.488,589.8,2022-04-28 15:03:00,1,4.68095238095238,Coffee,Barista Espresso
